,latitude,longitude,squared_meters,bedrooms,bathrooms,suites,parking_spaces,estimated_price
547,-23.47441999999995,-46.63478999999995,93.0,3.0,3.0,1.0,2.0,871.111548235398
548,-23.633269999999985,-46.737009999999934,56.0,2.0,2.0,0.0,1.0,479.765551804129
549,-23.474569999999968,-46.69966999999997,50.0,2.0,2.0,0.0,1.0,433.6468949373767
550,-23.536029999999986,-46.575439999999965,94.0,3.0,3.0,0.0,1.0,671.2211431402861
551,-23.570889999999967,-46.709679999999935,44.0,2.0,1.0,0.0,2.0,481.29680310784613
552,-23.529099999999968,-46.66207999999993,65.0,2.0,2.0,0.0,2.0,648.990700888231
553,-23.53236999999996,-46.73612999999993,116.0,4.0,4.0,3.0,3.0,1299.4341194933074
554,-23.485699999999948,-46.763649999999984,46.0,2.0,1.0,0.0,1.0,368.8757125111571
555,-23.54056999999995,-46.67235999999997,150.0,3.0,4.0,3.0,3.0,1470.2061145163593
556,-23.533479999999944,-46.644519999999936,290.0,3.0,3.0,0.0,1.0,1786.198457024524
557,-23.489919999999927,-46.604469999999935,89.0,3.0,3.0,1.0,2.0,833.4623848630306
558,-23.489919999999927,-46.604469999999935,58.0,2.0,2.0,0.0,2.0,583.1451242934189
559,-23.535919999999976,-46.65774999999997,110.0,2.0,2.0,0.0,1.0,741.488077247617
560,-23.589279999999967,-46.60372999999999,45.0,2.0,2.0,0.0,1.0,354.45179077636783
561,-23.563369999999967,-46.61991999999998,63.0,2.0,2.0,0.0,1.0,462.62851244207195
562,-23.589279999999967,-46.60372999999999,149.0,3.0,5.0,3.0,2.0,1349.8183369946837
563,-23.557549999999928,-46.56735999999995,573.0,4.0,5.0,3.0,5.0,4114.777464623534
564,-23.482539999999968,-46.61827999999997,258.0,4.0,5.0,3.0,5.0,2406.024234692718
565,-23.584529999999965,-46.63810999999998,190.0,3.0,5.0,3.0,4.0,1899.5133286945045
566,-23.566419999999933,-46.53939999999994,48.0,2.0,1.0,0.0,1.0,265.7252218471309
567,-23.572349999999968,-46.66084999999998,140.0,3.0,4.0,1.0,1.0,1060.6768397980677
568,-23.618319999999986,-46.624169999999935,82.0,2.0,3.0,0.0,2.0,794.8995766696461
569,-23.501569999999962,-46.71124999999995,68.0,3.0,2.0,1.0,1.0,542.9988748570818
570,-23.621869999999948,-46.60449999999997,74.0,3.0,2.0,1.0,2.0,672.0933830861843
571,-23.509209999999943,-46.522899999999936,65.0,3.0,1.0,0.0,1.0,337.95761784081674
572,-23.54790999999995,-46.56146999999999,340.0,4.0,5.0,4.0,5.0,2848.201777284243
573,-23.55220999999995,-46.534719999999936,70.0,3.0,1.0,0.0,1.0,369.9021966819247
574,-23.55220999999995,-46.534719999999936,42.0,2.0,1.0,0.0,1.0,230.81485858101394
575,-23.52258999999998,-46.72660999999993,185.0,4.0,2.0,1.0,2.0,1332.8646789754548
576,-23.688569999999967,-46.71169999999995,51.0,2.0,1.0,0.0,1.0,363.6019021850743
577,-23.55958999999996,-46.60380999999995,172.0,3.0,3.0,0.0,3.0,1420.9359927580895
578,-23.55220999999995,-46.534719999999936,79.0,3.0,2.0,1.0,2.0,667.418775460153
579,-23.645529999999948,-46.66798999999998,200.0,2.0,5.0,1.0,3.0,1788.2792403931867
580,-23.62035999999995,-46.67229999999995,233.0,4.0,7.0,2.0,3.0,2111.464336246934
581,-23.560009999999977,-46.64522999999997,80.0,2.0,2.0,1.0,1.0,589.6209116626586
582,-23.56199999999995,-46.685969999999934,83.0,2.0,3.0,2.0,2.0,874.2234998286192
583,-23.580799999999954,-46.61955999999998,148.0,3.0,4.0,3.0,2.0,1278.3526765465954
584,-23.53942999999998,-46.447809999999954,58.0,3.0,1.0,0.0,1.0,261.0227457355711
585,-23.542979999999947,-46.68545999999998,65.0,2.0,2.0,0.0,1.0,506.9134354833826
586,-23.536029999999986,-46.575439999999965,250.0,3.0,3.0,1.0,2.0,1705.0634508948071
587,-23.535919999999976,-46.65774999999997,310.0,4.0,3.0,0.0,6.0,2653.7051704283776
588,-23.468479999999946,-46.722069999999974,96.0,2.0,3.0,0.0,2.0,925.9053215818658
589,-23.589279999999967,-46.60372999999999,62.0,2.0,2.0,1.0,2.0,621.9648029268442
590,-23.477769999999968,-46.643279999999955,80.0,2.0,1.0,0.0,1.0,496.815072288145
591,-23.593829999999965,-46.75165999999996,67.0,3.0,1.0,0.0,1.0,459.66467477250546
592,-23.545229999999947,-46.659749999999974,582.0,4.0,3.0,2.0,2.0,3582.2875453685647
593,-23.473219999999966,-46.603749999999934,59.0,2.0,2.0,0.0,1.0,435.67235516019764
594,-23.496439999999946,-46.62925999999993,63.0,2.0,2.0,1.0,2.0,643.3785747934444
595,-23.53392999999994,-46.53270999999995,58.0,2.0,2.0,0.0,1.0,392.770159016196
596,-23.62800999999996,-46.72103999999996,379.0,4.0,6.0,4.0,4.0,3060.589691029094
597,-23.48435999999998,-46.659309999999955,59.0,2.0,2.0,0.0,1.0,462.88042329501036
598,-23.411099999999976,-46.73767999999996,43.0,2.0,1.0,0.0,1.0,342.02596325008403
599,-23.524509999999967,-46.64070999999996,96.0,3.0,2.0,1.0,2.0,814.7446824792207
600,-23.642209999999977,-46.662799999999955,117.0,2.0,2.0,0.0,1.0,778.9009010825157
601,-23.47253999999998,-46.66011999999995,50.0,2.0,1.0,0.0,1.0,339.9654887789711
602,-23.535919999999976,-46.65774999999997,320.0,4.0,6.0,4.0,4.0,2707.0743018564326
603,-23.583289999999977,-46.53726999999998,215.0,4.0,3.0,0.0,2.0,1455.642947286901
604,-23.477769999999968,-46.643279999999955,90.0,3.0,3.0,1.0,3.0,1011.8802021038359
605,-23.482539999999968,-46.61827999999997,198.0,4.0,3.0,2.0,4.0,1753.2276256850207
606,-23.477769999999968,-46.643279999999955,45.0,2.0,1.0,0.0,1.0,303.8544582871266
607,-23.535919999999976,-46.65774999999997,150.0,3.0,1.0,0.0,1.0,872.6244903208923
608,-23.614719999999977,-46.72564999999997,167.0,4.0,5.0,3.0,3.0,1646.6522231595977
609,-23.477769999999968,-46.643279999999955,65.0,2.0,2.0,0.0,1.0,488.22651611569324
610,-23.56965999999995,-46.58958999999993,78.0,2.0,1.0,0.0,1.0,455.9350960836256
611,-23.579709999999977,-46.581309999999974,65.0,3.0,2.0,1.0,1.0,459.2122804130445
612,-23.669989999999927,-46.67342999999993,59.0,3.0,1.0,0.0,1.0,374.0633604669715
613,-23.572349999999968,-46.66084999999998,168.0,3.0,3.0,0.0,2.0,1273.5625836396216
614,-23.579709999999977,-46.581309999999974,64.0,3.0,2.0,1.0,2.0,606.9068139223681
615,-23.469499999999986,-46.68954999999993,74.0,3.0,3.0,1.0,2.0,793.7293971300594
616,-23.571609999999968,-46.63329999999996,190.0,3.0,1.0,0.0,3.0,1386.1847411909102
617,-23.502369999999928,-46.69110999999998,107.0,3.0,3.0,0.0,2.0,954.7165564830832
618,-23.466059999999967,-46.657339999999984,51.0,2.0,1.0,0.0,1.0,344.3227347985951
619,-23.633269999999985,-46.737009999999934,197.0,3.0,4.0,3.0,4.0,1911.4255708142425
620,-23.535919999999976,-46.65774999999997,114.0,3.0,3.0,1.0,2.0,996.1577009257958
621,-23.633269999999985,-46.737009999999934,350.0,3.0,5.0,3.0,3.0,2675.8402679373266
622,-23.579859999999943,-46.737829999999974,76.0,3.0,2.0,0.0,1.0,577.0077839925821
623,-23.571609999999968,-46.63329999999996,150.0,3.0,4.0,1.0,2.0,1255.3587722049765
624,-23.570909999999966,-46.51481999999999,45.0,2.0,1.0,0.0,1.0,236.8220206475129
625,-23.557549999999928,-46.56735999999995,326.0,4.0,6.0,4.0,6.0,3000.924980994314
626,-23.47253999999998,-46.66011999999995,82.0,3.0,3.0,0.0,3.0,955.7385559546733
627,-23.536029999999986,-46.575439999999965,147.0,4.0,3.0,1.0,4.0,1428.3421644106118
628,-23.532119999999967,-46.70536999999996,92.0,3.0,3.0,1.0,2.0,898.6510466724832
629,-23.575509999999948,-46.65025999999993,90.0,3.0,3.0,1.0,2.0,858.7483858263882
630,-23.589279999999967,-46.60372999999999,50.0,2.0,1.0,0.0,1.0,307.9087429485286
631,-23.489039999999928,-46.58327999999993,66.0,2.0,2.0,0.0,1.0,463.5489752479224
632,-23.496439999999946,-46.62925999999993,456.0,4.0,5.0,3.0,4.0,3349.3934259889893
633,-23.55519999999996,-46.65712999999993,42.0,1.0,1.0,0.0,1.0,306.7886758047796
634,-23.536029999999986,-46.575439999999965,100.0,3.0,2.0,0.0,1.0,630.1912557124759
635,-23.605479999999947,-46.69489999999996,85.0,3.0,1.0,0.0,2.0,683.5145563929229
636,-23.587469999999943,-46.568829999999934,250.0,4.0,4.0,3.0,5.0,2259.609905813806
637,-23.560009999999977,-46.64522999999997,39.0,1.0,1.0,0.0,1.0,284.1720470927561
638,-23.492569999999947,-46.63515999999999,69.0,3.0,1.0,0.0,1.0,416.34281375655223
639,-23.535919999999976,-46.65774999999997,180.0,3.0,2.0,0.0,2.0,1265.3358460591028
640,-23.535919999999976,-46.65774999999997,260.0,4.0,3.0,0.0,3.0,1918.4240686988642
641,-23.496439999999946,-46.62925999999993,182.0,4.0,5.0,3.0,4.0,1838.7874763810166
642,-23.492569999999947,-46.63515999999999,160.0,3.0,3.0,1.0,2.0,1240.0473951651513
643,-23.653099999999935,-46.706309999999974,253.0,4.0,4.0,3.0,2.0,1882.5305414146103
644,-23.535919999999976,-46.65774999999997,214.0,4.0,3.0,0.0,3.0,1664.8186902975256
645,-23.51476999999994,-46.56380999999993,60.0,1.0,2.0,1.0,1.0,455.77011621003646
646,-23.492569999999947,-46.63515999999999,120.0,3.0,3.0,0.0,2.0,998.9393877233584
647,-23.56199999999995,-46.685969999999934,120.0,1.0,2.0,1.0,2.0,998.8011464609863
648,-23.520299999999967,-46.59335999999996,106.0,2.0,2.0,1.0,1.0,708.5788549898075
649,-23.519719999999946,-46.588619999999935,78.0,3.0,2.0,1.0,2.0,689.8028482923322
650,-23.559179999999966,-46.568469999999934,90.0,3.0,2.0,0.0,1.0,570.7947914637523
651,-23.56199999999995,-46.685969999999934,72.0,2.0,1.0,0.0,1.0,470.9901589817191
652,-23.551189999999966,-46.69710999999995,68.0,2.0,2.0,0.0,1.0,528.9542052657289
653,-23.638759999999927,-46.711719999999964,234.0,4.0,4.0,2.0,2.0,1760.383330968685
654,-23.55958999999996,-46.60380999999995,76.0,2.0,1.0,0.0,1.0,452.3206599805251
655,-23.587769999999978,-46.57908999999995,165.0,3.0,4.0,1.0,2.0,1310.5715046225512
656,-23.539089999999927,-46.693509999999954,104.0,3.0,3.0,1.0,2.0,958.6767551244268
657,-23.55958999999996,-46.60380999999995,178.0,3.0,4.0,3.0,3.0,1589.8685793081354
658,-23.496439999999946,-46.62925999999993,120.0,3.0,3.0,1.0,2.0,1016.4564143231837
659,-23.54056999999995,-46.67235999999997,132.0,4.0,3.0,2.0,3.0,1260.997632947318
660,-23.541729999999966,-46.59445999999997,107.0,3.0,3.0,1.0,1.0,772.7225848323803
661,-23.53942999999998,-46.447809999999954,65.0,3.0,1.0,0.0,1.0,299.6148685357748
662,-23.477769999999968,-46.643279999999955,118.0,3.0,2.0,0.0,2.0,918.3505581266842
663,-23.499629999999968,-46.72257999999994,43.0,2.0,1.0,0.0,1.0,331.4550600341702
664,-23.618319999999986,-46.624169999999935,64.0,3.0,2.0,0.0,2.0,606.2726865412335
665,-23.51488999999998,-46.60769999999997,135.0,3.0,3.0,1.0,2.0,1087.8057153578695
666,-23.532119999999967,-46.70536999999996,103.0,3.0,2.0,0.0,2.0,864.6053698041896
667,-23.493079999999967,-46.61696999999998,186.0,3.0,4.0,1.0,2.0,1448.4464407598848
668,-23.499629999999968,-46.72257999999994,51.0,2.0,1.0,0.0,1.0,375.56034323440304
669,-23.478879999999947,-46.591169999999984,61.0,2.0,2.0,0.0,1.0,440.25430986151946
670,-23.529099999999968,-46.66207999999993,46.0,1.0,1.0,0.0,1.0,332.20526265024466
671,-23.544319999999967,-46.57705999999996,94.0,3.0,2.0,1.0,1.0,618.2108782071127
672,-23.54790999999995,-46.56146999999999,374.0,4.0,6.0,4.0,6.0,3262.9657746225694
673,-23.531569999999927,-46.685769999999934,83.0,2.0,2.0,0.0,2.0,759.9078206780019
674,-23.664729999999967,-46.68536999999998,74.0,3.0,2.0,0.0,2.0,690.1899357204325
675,-23.565339999999928,-46.75570999999997,65.0,2.0,2.0,1.0,1.0,561.6098123360068
676,-23.47441999999995,-46.63478999999995,70.0,3.0,2.0,1.0,1.0,516.9923152973913
677,-23.603129999999968,-46.47256999999996,104.0,3.0,2.0,1.0,2.0,772.6137121771709
678,-23.546739999999946,-46.55057999999997,183.0,4.0,4.0,1.0,2.0,1381.7908295083214
679,-23.61689999999993,-46.63638999999995,111.0,3.0,4.0,2.0,3.0,1214.0982743221275
680,-23.553209999999982,-46.55587999999993,208.0,3.0,4.0,1.0,2.0,1537.3088421234766
681,-23.572349999999968,-46.66084999999998,158.0,3.0,2.0,1.0,1.0,1011.6960273426222
682,-23.56227999999993,-46.57889999999998,142.0,3.0,4.0,3.0,3.0,1378.9296325479586
683,-23.536029999999986,-46.575439999999965,130.0,3.0,4.0,3.0,2.0,1158.7562356005578
684,-23.47253999999998,-46.66011999999995,63.0,3.0,1.0,0.0,1.0,396.35542087944543
685,-23.496439999999946,-46.62925999999993,110.0,3.0,4.0,1.0,2.0,1035.4336601508774
686,-23.477219999999928,-46.624379999999974,160.0,3.0,4.0,1.0,2.0,1309.334755191062
687,-23.477219999999928,-46.624379999999974,70.0,3.0,2.0,0.0,1.0,491.1433341824919
688,-23.529099999999968,-46.66207999999993,70.0,2.0,2.0,0.0,1.0,523.3488089790237
689,-23.529099999999968,-46.66207999999993,170.0,4.0,1.0,0.0,1.0,969.9936929541407
690,-23.594039999999946,-46.76018999999997,68.0,3.0,1.0,0.0,1.0,469.4070765576597
691,-23.48453999999998,-46.60598999999996,73.0,3.0,2.0,1.0,2.0,672.0845393017864
692,-23.571609999999968,-46.63329999999996,83.0,3.0,2.0,0.0,1.0,563.9700403970758
693,-23.519569999999927,-46.67391999999995,108.0,3.0,3.0,0.0,2.0,951.09539015257
694,-23.541729999999966,-46.59445999999997,70.0,3.0,1.0,0.0,1.0,399.9363589347055
695,-23.54056999999995,-46.67235999999997,180.0,4.0,3.0,0.0,1.0,1178.0507614487512
696,-23.566419999999933,-46.53939999999994,92.0,3.0,2.0,1.0,1.0,587.7135676171208
697,-23.463539999999966,-46.702359999999935,45.0,2.0,1.0,0.0,1.0,333.6909196620951
698,-23.536029999999986,-46.575439999999965,91.0,3.0,2.0,1.0,2.0,754.3620974621958
699,-23.565339999999928,-46.75570999999997,183.0,4.0,5.0,3.0,3.0,1751.5055535235497
700,-23.633269999999985,-46.737009999999934,69.0,3.0,2.0,0.0,2.0,689.3631778139561
701,-23.618319999999986,-46.624169999999935,65.0,2.0,2.0,0.0,1.0,473.85930613181404
702,-23.496439999999946,-46.62925999999993,103.0,3.0,2.0,0.0,1.0,674.8345523447226
703,-23.496439999999946,-46.62925999999993,423.0,4.0,5.0,2.0,4.0,3146.8775413474004
704,-23.558389999999967,-46.63291999999996,46.0,2.0,1.0,0.0,1.0,301.42530919994545
705,-23.56227999999993,-46.57889999999998,74.0,3.0,2.0,0.0,1.0,487.6568635494182
706,-23.54056999999995,-46.67235999999997,225.0,4.0,2.0,0.0,3.0,1658.4495174407816
707,-23.61689999999993,-46.63638999999995,164.0,2.0,1.0,0.0,1.0,951.6718084396562
708,-23.545229999999947,-46.659749999999974,230.0,3.0,5.0,3.0,2.0,1825.7355287548241
709,-23.54056999999995,-46.67235999999997,155.0,4.0,3.0,0.0,2.0,1193.4294453573766
710,-23.47441999999995,-46.63478999999995,120.0,3.0,3.0,1.0,2.0,1019.9668790361836
711,-23.496439999999946,-46.62925999999993,240.0,4.0,5.0,3.0,4.0,2158.5507795827043
712,-23.496439999999946,-46.62925999999993,126.0,3.0,4.0,1.0,2.0,1123.6442265513429
713,-23.69802999999996,-46.77920999999998,50.0,2.0,1.0,0.0,1.0,391.2902037076077
714,-23.530099999999948,-46.565489999999954,129.0,3.0,3.0,0.0,2.0,1012.6533894599561
715,-23.560659999999928,-46.42335999999993,50.0,3.0,1.0,0.0,1.0,204.03755989533465
716,-23.481539999999942,-46.697989999999955,53.0,2.0,1.0,0.0,1.0,375.0013290053788
717,-23.471349999999966,-46.68142999999998,120.0,3.0,2.0,0.0,1.0,795.3395642952753
718,-23.54056999999995,-46.67235999999997,156.0,3.0,3.0,2.0,3.0,1408.5946356479203
719,-23.598839999999942,-46.61287999999996,68.0,2.0,2.0,0.0,2.0,638.6749729245626
720,-23.560009999999977,-46.64522999999997,130.0,3.0,2.0,0.0,1.0,829.4161871235806
721,-23.51825999999994,-46.533369999999934,114.0,3.0,1.0,0.0,1.0,612.9885633661481
722,-23.496439999999946,-46.62925999999993,95.0,2.0,2.0,1.0,2.0,819.7997075943756
723,-23.529099999999968,-46.66207999999993,62.0,2.0,2.0,0.0,1.0,479.24352577879085
724,-23.539089999999927,-46.693509999999954,62.0,2.0,2.0,0.0,1.0,494.5070362451423
725,-23.496439999999946,-46.62925999999993,244.0,4.0,4.0,1.0,2.0,1758.9160006548725
726,-23.539089999999927,-46.693509999999954,62.0,2.0,1.0,0.0,1.0,420.3981864171576
727,-23.61689999999993,-46.63638999999995,62.0,2.0,2.0,1.0,2.0,637.2275828146545
728,-23.658899999999964,-46.69142999999997,150.0,3.0,3.0,1.0,2.0,1207.0925950110181
729,-23.51488999999998,-46.60769999999997,60.0,3.0,1.0,0.0,1.0,352.31170034973616
730,-23.463539999999966,-46.702359999999935,68.0,2.0,2.0,1.0,2.0,708.3917440407308
731,-23.560009999999977,-46.64522999999997,37.0,1.0,1.0,0.0,1.0,273.1457262926979
732,-23.536029999999986,-46.575439999999965,65.0,3.0,1.0,0.0,2.0,516.3294857928257
733,-23.481889999999968,-46.702809999999936,66.0,3.0,1.0,0.0,1.0,433.77302959449275
734,-23.621869999999948,-46.60449999999997,85.0,3.0,2.0,1.0,2.0,732.7381474865043
735,-23.53782999999993,-46.526139999999934,76.0,3.0,2.0,1.0,2.0,647.116809325352
736,-23.492569999999947,-46.63515999999999,203.0,3.0,4.0,3.0,4.0,1898.8007128943507
737,-23.55958999999996,-46.60380999999995,178.0,4.0,4.0,3.0,3.0,1574.5874262082316
738,-23.470949999999963,-46.65425999999997,56.0,2.0,1.0,0.0,1.0,370.1891726444718
739,-23.54056999999995,-46.67235999999997,200.0,3.0,3.0,0.0,3.0,1610.010510367943
740,-23.496439999999946,-46.62925999999993,83.0,3.0,2.0,0.0,1.0,564.5713443441406
741,-23.606639999999967,-46.661219999999965,126.0,4.0,5.0,1.0,2.0,1194.5221516294646
742,-23.529099999999968,-46.66207999999993,101.0,2.0,1.0,0.0,1.0,620.1479315519409
743,-23.54790999999995,-46.56146999999999,810.0,8.0,10.0,8.0,7.0,6137.548555619448
744,-23.536029999999986,-46.575439999999965,117.0,3.0,5.0,3.0,2.0,1161.1940002281642
745,-23.501909999999953,-46.605479999999936,77.0,3.0,2.0,0.0,1.0,519.491993104914
746,-23.492569999999947,-46.63515999999999,120.0,3.0,4.0,1.0,2.0,1093.629828991972
747,-23.535919999999976,-46.65774999999997,90.0,2.0,3.0,1.0,1.0,725.9153105156487
748,-23.536029999999986,-46.575439999999965,117.0,3.0,5.0,3.0,2.0,1161.1940002281642
749,-23.545229999999947,-46.659749999999974,145.0,3.0,2.0,0.0,1.0,919.8378770371571
750,-23.633269999999985,-46.737009999999934,96.0,2.0,3.0,2.0,2.0,968.7716944238882
751,-23.535919999999976,-46.65774999999997,550.0,4.0,4.0,1.0,3.0,3611.931025975916
752,-23.479317159432448,-46.63792238274607,60.0,2.0,2.0,0.0,1.0,457.94611479395576
753,-23.570889999999967,-46.709679999999935,154.0,4.0,4.0,3.0,2.0,1341.2534647170796
754,-23.633269999999985,-46.737009999999934,289.0,4.0,5.0,4.0,4.0,2498.045615785629
755,-23.51488999999998,-46.60769999999997,125.0,3.0,3.0,0.0,2.0,1012.0925199169496
756,-23.496439999999946,-46.62925999999993,43.0,2.0,1.0,0.0,1.0,285.2172316148959
757,-23.477769999999968,-46.643279999999955,67.0,1.0,1.0,0.0,1.0,440.42514018767076
758,-23.54056999999995,-46.67235999999997,113.0,3.0,4.0,1.0,2.0,1071.8483029246722
759,-23.536029999999986,-46.575439999999965,72.0,3.0,2.0,0.0,1.0,475.82276451166126
760,-23.589279999999967,-46.60372999999999,50.0,2.0,1.0,0.0,1.0,307.9087429485286
761,-23.653099999999935,-46.706309999999974,538.0,4.0,6.0,4.0,5.0,4082.20362824756
762,-23.47612999999995,-46.68606999999997,49.0,2.0,1.0,0.0,1.0,347.21616171348137
763,-23.582149999999963,-46.78319999999997,41.0,2.0,1.0,0.0,1.0,347.6735823760109
764,-23.463539999999966,-46.702359999999935,74.0,2.0,2.0,0.0,1.0,567.6814210909235
765,-23.493079999999967,-46.61696999999998,247.0,3.0,3.0,0.0,2.0,1690.0587838930462
766,-23.482539999999968,-46.61827999999997,206.0,3.0,4.0,2.0,5.0,2039.930605722495
767,-23.493079999999967,-46.61696999999998,61.0,3.0,3.0,0.0,1.0,511.40325557828123
768,-23.560009999999977,-46.64522999999997,292.0,3.0,3.0,1.0,2.0,1970.446307106261
769,-23.53942999999998,-46.447809999999954,64.0,2.0,2.0,0.0,1.0,383.4917110636345
770,-23.547299999999947,-46.424979999999955,55.0,2.0,1.0,0.0,1.0,248.15259622332258
771,-23.572349999999968,-46.66084999999998,120.0,3.0,3.0,1.0,1.0,876.304781969501
772,-23.60907999999995,-46.744329999999934,125.0,4.0,3.0,0.0,2.0,1061.4026288550683
773,-23.575509999999948,-46.65025999999993,123.0,3.0,2.0,0.0,1.0,792.7845438493821
774,-23.509999999999927,-46.66603999999995,55.0,2.0,1.0,0.0,1.0,369.17195709574924
775,-23.54056999999995,-46.67235999999997,172.0,4.0,4.0,2.0,3.0,1555.6328987764666
776,-23.493079999999967,-46.61696999999998,94.0,3.0,3.0,0.0,2.0,846.5452426885943
777,-23.56199999999995,-46.685969999999934,250.0,4.0,4.0,2.0,2.0,1838.4678302616553
778,-23.575509999999948,-46.65025999999993,336.0,4.0,6.0,4.0,4.0,2790.191402758189
779,-23.50515999999993,-46.61362999999994,73.0,3.0,2.0,1.0,2.0,675.1636821654087
780,-23.555109999999964,-46.57600999999993,128.0,3.0,4.0,1.0,2.0,1106.187900628129
781,-23.477769999999968,-46.643279999999955,92.0,3.0,3.0,1.0,2.0,869.6988289945413
782,-23.48383999999993,-46.595109999999984,63.0,2.0,2.0,1.0,2.0,626.8546905582036
783,-23.498439999999963,-46.65365999999993,65.0,2.0,2.0,1.0,2.0,666.4540635643621
784,-23.58573999999993,-46.73392999999993,74.0,3.0,2.0,0.0,2.0,717.0481847637466
785,-23.48952999999995,-46.67284999999998,143.0,3.0,2.0,0.0,2.0,1070.457881966519
786,-23.587469999999943,-46.568829999999934,148.0,4.0,2.0,0.0,4.0,1334.0973771236293
787,-23.609509999999947,-46.706019999999974,185.0,3.0,4.0,3.0,3.0,1677.492685552688
788,-23.47441999999995,-46.63478999999995,65.0,3.0,1.0,0.0,1.0,394.7360720286322
789,-23.49479999999994,-46.69582999999993,137.0,3.0,4.0,1.0,3.0,1370.6163687769972
790,-23.59325999999993,-46.53150999999997,50.0,2.0,1.0,0.0,1.0,271.90173887108494
791,-23.571609999999968,-46.63329999999996,200.0,3.0,4.0,3.0,2.0,1572.1799750876894
792,-23.470949999999963,-46.65425999999997,50.0,2.0,1.0,0.0,1.0,337.11021024429715
793,-23.535919999999976,-46.65774999999997,97.0,2.0,2.0,0.0,2.0,823.0246859565916
794,-23.611839999999965,-46.52970999999997,45.0,2.0,1.0,0.0,1.0,242.7973628047382
795,-23.478879999999947,-46.591169999999984,64.0,2.0,2.0,0.0,1.0,456.7937910616067
796,-23.469499999999986,-46.68954999999993,50.0,2.0,1.0,0.0,1.0,354.6877156233139
797,-23.466239999999967,-46.72348999999997,153.0,3.0,3.0,0.0,2.0,1225.6572820055487
798,-23.529099999999968,-46.66207999999993,48.0,2.0,1.0,0.0,1.0,327.95043035039873
799,-23.653099999999935,-46.706309999999974,252.0,3.0,4.0,2.0,2.0,1871.716942673856
800,-23.55519999999996,-46.65712999999993,83.0,2.0,1.0,0.0,1.0,517.5470991060686
801,-23.635759999999948,-46.63522999999998,102.0,3.0,3.0,1.0,2.0,915.3512713131794
802,-23.515299999999968,-46.69323999999993,70.0,2.0,2.0,0.0,1.0,539.3035499526508
803,-23.535919999999976,-46.65774999999997,160.0,4.0,1.0,0.0,2.0,1065.682635130632
804,-23.535919999999976,-46.65774999999997,38.0,1.0,1.0,0.0,1.0,285.7128317174413
805,-23.536029999999986,-46.575439999999965,152.0,4.0,5.0,2.0,3.0,1471.4995635980026
806,-23.55958999999996,-46.60380999999995,36.0,1.0,1.0,0.0,1.0,247.07539707926514
807,-23.653099999999935,-46.706309999999974,147.0,4.0,4.0,3.0,2.0,1298.135539011526
808,-23.55519999999996,-46.65712999999993,168.0,3.0,1.0,0.0,2.0,1124.0922739179907
809,-23.54790999999995,-46.56146999999999,412.0,4.0,5.0,1.0,2.0,2723.7814700363924
810,-23.489919999999927,-46.604469999999935,128.0,3.0,5.0,3.0,3.0,1391.0642169107455
811,-23.54056999999995,-46.67235999999997,160.0,3.0,3.0,0.0,2.0,1236.2764004574262
812,-23.496439999999946,-46.62925999999993,223.0,4.0,6.0,4.0,4.0,2159.517494050823
813,-23.535919999999976,-46.65774999999997,700.0,4.0,5.0,2.0,6.0,4993.218608976953
814,-23.54056999999995,-46.67235999999997,87.0,3.0,2.0,0.0,2.0,759.7068414273173
815,-23.482539999999968,-46.61827999999997,137.0,3.0,2.0,1.0,2.0,1031.1001652958305
816,-23.61914999999993,-46.740679999999934,126.0,3.0,5.0,3.0,2.0,1289.9972488557892
817,-23.66795782421381,-46.72328950825807,78.0,3.0,2.0,0.0,2.0,730.9637751318352
818,-23.541499999999928,-46.54543999999999,106.0,3.0,4.0,3.0,2.0,1011.3507595915077
819,-23.606639999999967,-46.661219999999965,204.0,4.0,3.0,2.0,2.0,1496.9125546163937
820,-23.600129999999982,-46.78717999999998,74.0,2.0,2.0,0.0,2.0,758.2773669079761
821,-23.47441999999995,-46.63478999999995,98.0,3.0,2.0,0.0,2.0,803.9869089669298
822,-23.545229999999947,-46.659749999999974,56.0,2.0,1.0,0.0,1.0,370.3389047064868
823,-23.585889999999946,-46.54254999999995,52.0,2.0,1.0,0.0,1.0,288.66689009922493
824,-23.535919999999976,-46.65774999999997,168.0,3.0,2.0,0.0,1.0,1045.9702273494006
825,-23.503379999999932,-46.58633999999995,130.0,3.0,4.0,3.0,3.0,1318.510247994934
826,-23.559179999999966,-46.568469999999934,218.0,3.0,5.0,3.0,4.0,2020.173728201376
827,-23.54056999999995,-46.67235999999997,93.0,3.0,3.0,1.0,1.0,734.2685511867526
828,-23.56217999999995,-46.66444999999993,71.0,2.0,2.0,0.0,1.0,528.8914378045706
829,-23.515299999999968,-46.69323999999993,144.0,2.0,3.0,1.0,2.0,1195.1755547327705
830,-23.560009999999977,-46.64522999999997,341.0,4.0,5.0,4.0,2.0,2435.2724875856384
831,-23.541729999999966,-46.59445999999997,50.0,2.0,1.0,0.0,1.0,304.9543040340275
832,-23.536029999999986,-46.575439999999965,88.0,3.0,2.0,1.0,2.0,737.8226162621086
833,-23.48383999999993,-46.595109999999984,56.0,2.0,1.0,0.0,1.0,340.3644325800335
834,-23.54624999999993,-46.69407999999999,72.0,1.0,1.0,0.0,1.0,490.8456441552821
835,-23.596599999999967,-46.57916999999998,75.0,3.0,1.0,0.0,1.0,418.0046339486996
